2021-10-05 15:31:01;65.5;168.49$;-0.75
2021-10-05 18:38:55;63.55;163.48$;-5.02
2021-10-05 23:53:32;65.63;168.83$;5.35
2021-10-06 08:33:29;62.54;160.88$;-7.95
2021-10-06 09:16:44;61.98;159.44$;-1.44
2021-10-06 10:05:31;61.8;158.98$;-0.46
2021-10-06 13:25:50;60.56;155.79$;-3.19
2021-10-06 13:33:41;60.55;155.76$;-0.03
2021-10-07 00:10:00;60.25;154.99$;-0.77
2021-10-07 09:26:02;59.08;151.98$;-3.01
2021-10-07 10:43:22;61.57;158.38$;6.41
2021-10-07 11:26:29;61.3;157.69$;-0.69
2021-10-07 13:37:34;60.17;154.78$;-2.91
2021-10-07 19:04:31;59.31;152.57$;-2.21
2021-10-07 19:46:44;59.27;152.47$;-0.1
2021-10-07 22:48:06;60.79;156.38$;3.91
2021-10-08 07:33:01;62.6;161.03$;4.66
2021-10-08 11:14:15;63.95;164.51$;3.47
2021-10-08 15:35:03;62.68;161.24$;-3.27
2021-10-08 19:47:05;62.05;159.62$;-1.62
2021-10-09 05:29:28;61.06;157.07$;-2.55
2021-10-09 06:52:29;61.18;157.38$;0.31
2021-10-09 11:27:50;60.35;155.25$;-2.14
2021-10-09 15:04:47;61.22;157.48$;2.24
2021-10-09 15:14:23;61.44;158.05$;0.57
2021-10-09 17:54:43;61.26;157.59$;-0.46
2021-10-10 11:02:16;60.21;154.89$;-2.7
2021-10-10 11:05:41;60.2;154.86$;-0.03
2021-10-10 11:15:06;59.96;154.24$;-0.62
2021-10-10 17:24:32;59.7;153.57$;-0.67
2021-10-10 20:18:55;58.9;151.52$;-2.06
2021-10-10 20:32:51;58.84;151.36$;-0.15
2021-10-11 01:02:43;57.1;146.89$;-4.48
2021-10-11 01:50:57;56.67;145.78$;-1.11
2021-10-11 17:57:24;56.56;145.5$;-0.28
2021-10-11 20:00:59;55.65;143.16$;-2.34
2021-10-12 01:27:47;55.26;142.15$;-1
2021-10-12 06:13:42;53.44;137.47$;-4.68
2021-10-12 09:36:59;53.55;137.75$;0.28
2021-10-12 13:31:03;52.51;135.08$;-2.68
2021-10-13 11:25:31;55.49;142.74$;7.67
2021-10-13 17:26:07;55.25;142.13$;-0.62
2021-10-14 05:27:06;56.59;145.57$;3.45
2021-10-15 13:23:08;55.38;142.46$;-3.11
2021-10-15 13:24:22;55.38;142.46$;0
2021-10-15 14:06:30;55.23;142.08$;-0.39
2021-10-15 18:56:41;55.76;143.44$;1.36
2021-10-16 04:32:07;56.71;145.88$;2.44
2021-10-16 08:44:14;57.16;147.04$;1.16
2021-10-16 10:16:16;57.04;146.73$;-0.31
2021-10-16 10:43:39;57.2;147.14$;0.41
2021-10-16 15:02:35;59.71;153.6$;6.46
2021-10-16 17:02:48;59.06;151.93$;-1.67
2021-10-16 18:23:41;60.22;154.91$;2.98
2021-10-16 22:17:28;58.46;150.38$;-4.53
2021-10-17 05:14:16;57.91;148.97$;-1.41
2021-10-17 06:35:22;58.41;150.26$;1.29
2021-10-17 08:56:40;58.22;149.77$;-0.49
2021-10-17 10:35:25;58.25;149.84$;0.08
2021-10-17 14:02:57;58.03;149.28$;-0.57
2021-10-17 16:55:41;57.34;147.5$;-1.78
2021-10-17 19:03:17;56.56;145.5$;-2.01
2021-10-17 21:54:50;55.98;144$;-1.49
2021-10-17 22:49:06;54.62;140.51$;-3.5
2021-10-18 06:07:03;55.8;143.54$;3.04
2021-10-18 06:59:24;55.85;143.67$;0.13
